inventory_fact_id,time_key,item_key,store_key,quantity_on_hand
1150,20250115,10,12,51
1151,20250115,11,12,129
1152,20250115,12,12,92
1153,20250115,13,12,189
1154,20250115,14,12,151
1155,20250115,15,12,73
1156,20250115,16,12,163
1157,20250115,17,12,65
1158,20250115,18,12,77
1159,20250115,19,12,165
1160,20250115,20,12,180
1161,20250115,1,13,47
1162,20250115,2,13,173
1163,20250115,3,13,58
1164,20250115,4,13,130
1165,20250115,5,13,117
1166,20250115,6,13,71
1167,20250115,7,13,75
1168,20250115,8,13,39
1169,20250115,9,13,88
1170,20250115,10,13,177
1171,20250115,11,13,104
1172,20250115,12,13,195
1173,20250115,13,13,117
1174,20250115,14,13,65
1175,20250115,15,13,80
1176,20250115,16,13,107
1177,20250115,17,13,147
1178,20250115,18,13,83
1179,20250115,19,13,51
1180,20250115,20,13,35
1181,20250115,1,14,143
1182,20250115,2,14,183
1183,20250115,3,14,42
1184,20250115,4,14,73
1185,20250115,5,14,44
1186,20250115,6,14,134
1187,20250115,7,14,141
1188,20250115,8,14,154
1189,20250115,9,14,154
1190,20250115,10,14,164
1191,20250115,11,14,196
1192,20250115,12,14,66
1193,20250115,13,14,175
1194,20250115,14,14,199
1195,20250115,15,14,132
1196,20250115,16,14,168
1197,20250115,17,14,144
1198,20250115,18,14,155
1199,20250115,19,14,152
1200,20250115,20,14,75
1201,20250115,1,15,130
1202,20250115,2,15,187
1203,20250115,3,15,199
1204,20250115,4,15,59
1205,20250115,5,15,47
1206,20250115,6,15,63
1207,20250115,7,15,97
1208,20250115,8,15,176
1209,20250115,9,15,194
1210,20250115,10,15,124
1211,20250115,11,15,189
1212,20250115,12,15,116
1213,20250115,13,15,148
1214,20250115,14,15,171
1215,20250115,15,15,75
1216,20250115,16,15,111
1217,20250115,17,15,59
1218,20250115,18,15,182
1219,20250115,19,15,89
1220,20250115,20,15,118
1221,20250115,1,16,66
1222,20250115,2,16,113
1223,20250115,3,16,181
1224,20250115,4,16,170
1225,20250115,5,16,191
1226,20250115,6,16,124
1227,20250115,7,16,143
1228,20250115,8,16,173
1229,20250115,9,16,195
1230,20250115,10,16,155
1231,20250115,11,16,100
1232,20250115,12,16,138
1233,20250115,13,16,61
1234,20250115,14,16,175
1235,20250115,15,16,146
1236,20250115,16,16,88
1237,20250115,17,16,144
1238,20250115,18,16,57
1239,20250115,19,16,126
1240,20250115,20,16,96
1241,20250115,1,17,157
1242,20250115,2,17,187
1243,20250115,3,17,191
1244,20250115,4,17,183
1245,20250115,5,17,157
1246,20250115,6,17,115
1247,20250115,7,17,162
1248,20250115,8,17,128
1249,20250115,9,17,59
1250,20250115,10,17,173
1251,20250115,11,17,162
1252,20250115,12,17,191
1253,20250115,13,17,179
1254,20250115,14,17,95
1255,20250115,15,17,156
1256,20250115,16,17,133
1257,20250115,17,17,158
1258,20250115,18,17,133
1259,20250115,19,17,85
1260,20250115,20,17,122
1261,20250115,1,18,80
1262,20250115,2,18,165
1263,20250115,3,18,119
1264,20250115,4,18,116
1265,20250115,5,18,153
1266,20250115,6,18,84
1267,20250115,7,18,166
1268,20250115,8,18,168
1269,20250115,9,18,60
1270,20250115,10,18,70
1271,20250115,11,18,92
1272,20250115,12,18,163
1273,20250115,13,18,70
1274,20250115,14,18,71
1275,20250115,15,18,183
1276,20250115,16,18,103
1277,20250115,17,18,109
1278,20250115,18,18,126
1279,20250115,19,18,187
1280,20250115,20,18,105
1281,20250115,1,19,85
1282,20250115,2,19,136
1283,20250115,3,19,134
1284,20250115,4,19,86
1285,20250115,5,19,189
1286,20250115,6,19,62
1287,20250115,7,19,138
1288,20250115,8,19,136
1289,20250115,9,19,90
1290,20250115,10,19,188
1291,20250115,11,19,159
1292,20250115,12,19,119
1293,20250115,13,19,70
1294,20250115,14,19,167
1295,20250115,15,19,160
1296,20250115,16,19,132
1297,20250115,17,19,181
1298,20250115,18,19,44
1299,20250115,19,19,49
1300,20250115,20,19,176
1301,20250115,1,20,170
1302,20250115,2,20,46
1303,20250115,3,20,150
1304,20250115,4,20,97
1305,20250115,5,20,82
1306,20250115,6,20,133
1307,20250115,7,20,170
1308,20250115,8,20,131
1309,20250115,9,20,108
1310,20250115,10,20,82
1311,20250115,11,20,67
1312,20250115,12,20,173
1313,20250115,13,20,143
1314,20250115,14,20,69
1315,20250115,15,20,111
1316,20250115,16,20,99
1317,20250115,17,20,145
1318,20250115,18,20,95
1319,20250115,19,20,186
1320,20250115,20,20,184
1321,20250115,1,21,76
1322,20250115,2,21,144
1323,20250115,3,21,194
1324,20250115,4,21,30
1325,20250115,5,21,116
1326,20250115,6,21,135
1327,20250115,7,21,143
1328,20250115,8,21,189
1329,20250115,9,21,73
1330,20250115,10,21,43
1331,20250115,11,21,133
1332,20250115,12,21,126
1333,20250115,13,21,119
1334,20250115,14,21,133
1335,20250115,15,21,118
1336,20250115,16,21,74
1337,20250115,17,21,146
1338,20250115,18,21,106
1339,20250115,19,21,111
1340,20250115,20,21,147
1341,20250115,1,22,147
1342,20250115,2,22,182
1343,20250115,3,22,151
1344,20250115,4,22,98
1345,20250115,5,22,133
1346,20250115,6,22,167
1347,20250115,7,22,63
1348,20250115,8,22,99
1349,20250115,9,22,148
1350,20250115,10,22,149
1351,20250115,11,22,151
1352,20250115,12,22,150
1353,20250115,13,22,69
1354,20250115,14,22,55
1355,20250115,15,22,119
1356,20250115,16,22,139
1357,20250115,17,22,83
1358,20250115,18,22,194
1359,20250115,19,22,112
1360,20250115,20,22,71
1361,20250115,1,23,132
1362,20250115,2,23,144
1363,20250115,3,23,116
1364,20250115,4,23,61
1365,20250115,5,23,57
1366,20250115,6,23,135
1367,20250115,7,23,138
1368,20250115,8,23,99
1369,20250115,9,23,66
1370,20250115,10,23,164
1371,20250115,11,23,154
1372,20250115,12,23,58
1373,20250115,13,23,170
1374,20250115,14,23,154
1375,20250115,15,23,129
1376,20250115,16,23,143
1377,20250115,17,23,172
1378,20250115,18,23,163
1379,20250115,19,23,101
1380,20250115,20,23,134
1381,20250122,1,1,170
1382,20250122,2,1,78
1383,20250122,3,1,147
1384,20250122,4,1,98
1385,20250122,5,1,81
1386,20250122,6,1,94
1387,20250122,7,1,51
1388,20250122,8,1,96
1389,20250122,9,1,66
1390,20250122,10,1,184
1391,20250122,11,1,106
1392,20250122,12,1,104
1393,20250122,13,1,111
1394,20250122,14,1,110
1395,20250122,15,1,139
1396,20250122,16,1,51
1397,20250122,17,1,139
1398,20250122,18,1,195
1399,20250122,19,1,69
1400,20250122,20,1,52
1401,20250122,1,2,157
1402,20250122,2,2,156
1403,20250122,3,2,117
1404,20250122,4,2,165
1405,20250122,5,2,67
1406,20250122,6,2,116
1407,20250122,7,2,171
1408,20250122,8,2,174
1409,20250122,9,2,73
1410,20250122,10,2,94
1411,20250122,11,2,102
1412,20250122,12,2,71
1413,20250122,13,2,53
1414,20250122,14,2,113
1415,20250122,15,2,107
1416,20250122,16,2,173
1417,20250122,17,2,137
1418,20250122,18,2,108
1419,20250122,19,2,169
1420,20250122,20,2,108
1421,20250122,1,3,192
1422,20250122,2,3,99
1423,20250122,3,3,65
1424,20250122,4,3,178
1425,20250122,5,3,100
1426,20250122,6,3,187
1427,20250122,7,3,162
1428,20250122,8,3,156
1429,20250122,9,3,116
1430,20250122,10,3,126
1431,20250122,11,3,69
1432,20250122,12,3,73
1433,20250122,13,3,174
1434,20250122,14,3,176
1435,20250122,15,3,120
1436,20250122,16,3,141
1437,20250122,17,3,112
1438,20250122,18,3,95
1439,20250122,19,3,79
1440,20250122,20,3,187
1441,20250122,1,4,163
1442,20250122,2,4,75
1443,20250122,3,4,98
1444,20250122,4,4,124
1445,20250122,5,4,146
1446,20250122,6,4,187
1447,20250122,7,4,149
1448,20250122,8,4,95
1449,20250122,9,4,135
1450,20250122,10,4,104
1451,20250122,11,4,87
1452,20250122,12,4,144
1453,20250122,13,4,159
1454,20250122,14,4,133
1455,20250122,15,4,58
1456,20250122,16,4,47
1457,20250122,17,4,107
1458,20250122,18,4,187
1459,20250122,19,4,180
1460,20250122,20,4,94
1461,20250122,1,5,127
1462,20250122,2,5,85
1463,20250122,3,5,45
1464,20250122,4,5,48
1465,20250122,5,5,92
1466,20250122,6,5,73
1467,20250122,7,5,53
1468,20250122,8,5,111
1469,20250122,9,5,140
1470,20250122,10,5,156
1471,20250122,11,5,196
1472,20250122,12,5,44
1473,20250122,13,5,132
1474,20250122,14,5,72
1475,20250122,15,5,155
1476,20250122,16,5,70
1477,20250122,17,5,117
1478,20250122,18,5,124
1479,20250122,19,5,140
1480,20250122,20,5,123
1481,20250122,1,6,103
1482,20250122,2,6,149
1483,20250122,3,6,143
1484,20250122,4,6,89
1485,20250122,5,6,129
1486,20250122,6,6,155
1487,20250122,7,6,99
1488,20250122,8,6,57
1489,20250122,9,6,109
1490,20250122,10,6,172
1491,20250122,11,6,33
1492,20250122,12,6,96
1493,20250122,13,6,177
1494,20250122,14,6,135
1495,20250122,15,6,182
1496,20250122,16,6,56
1497,20250122,17,6,130
1498,20250122,18,6,138
1499,20250122,19,6,188
1500,20250122,20,6,123
1501,20250122,1,7,134
1502,20250122,2,7,48
1503,20250122,3,7,87
1504,20250122,4,7,135
1505,20250122,5,7,125
1506,20250122,6,7,184
1507,20250122,7,7,157
1508,20250122,8,7,76
1509,20250122,9,7,141
1510,20250122,10,7,187
1511,20250122,11,7,62
1512,20250122,12,7,93
1513,20250122,13,7,193
1514,20250122,14,7,166
1515,20250122,15,7,124
1516,20250122,16,7,44
1517,20250122,17,7,98
1518,20250122,18,7,181
1519,20250122,19,7,189
1520,20250122,20,7,124
1521,20250122,1,8,169
1522,20250122,2,8,132
1523,20250122,3,8,140
1524,20250122,4,8,134
1525,20250122,5,8,186
1526,20250122,6,8,116
1527,20250122,7,8,97
1528,20250122,8,8,144
1529,20250122,9,8,153
1530,20250122,10,8,133
1531,20250122,11,8,133
1532,20250122,12,8,190
1533,20250122,13,8,71
1534,20250122,14,8,199
1535,20250122,15,8,103
1536,20250122,16,8,74
1537,20250122,17,8,70
1538,20250122,18,8,106
1539,20250122,19,8,40
1540,20250122,20,8,145
1541,20250122,1,9,88
1542,20250122,2,9,141
1543,20250122,3,9,122
1544,20250122,4,9,126
1545,20250122,5,9,77
1546,20250122,6,9,162
1547,20250122,7,9,65
1548,20250122,8,9,47
1549,20250122,9,9,140
1550,20250122,10,9,177
1551,20250122,11,9,182
1552,20250122,12,9,95
1553,20250122,13,9,161
1554,20250122,14,9,175
1555,20250122,15,9,174
1556,20250122,16,9,84
1557,20250122,17,9,141
1558,20250122,18,9,137
1559,20250122,19,9,72
1560,20250122,20,9,168
1561,20250122,1,10,113
1562,20250122,2,10,136
1563,20250122,3,10,72
1564,20250122,4,10,191
1565,20250122,5,10,89
1566,20250122,6,10,70
1567,20250122,7,10,108
1568,20250122,8,10,141
1569,20250122,9,10,72
1570,20250122,10,10,186
1571,20250122,11,10,53
1572,20250122,12,10,152
1573,20250122,13,10,80
1574,20250122,14,10,121
1575,20250122,15,10,117
1576,20250122,16,10,153
1577,20250122,17,10,142
1578,20250122,18,10,168
1579,20250122,19,10,179
1580,20250122,20,10,157
1581,20250122,1,11,156
1582,20250122,2,11,183
1583,20250122,3,11,93
1584,20250122,4,11,61
1585,20250122,5,11,183
1586,20250122,6,11,54
1587,20250122,7,11,88
1588,20250122,8,11,142
1589,20250122,9,11,118
1590,20250122,10,11,139
1591,20250122,11,11,65
1592,20250122,12,11,83
1593,20250122,13,11,69
1594,20250122,14,11,168
1595,20250122,15,11,53
1596,20250122,16,11,78
1597,20250122,17,11,112
1598,20250122,18,11,170
1599,20250122,19,11,121
1600,20250122,20,11,116
1601,20250122,1,12,90
1602,20250122,2,12,129
1603,20250122,3,12,90
1604,20250122,4,12,181
1605,20250122,5,12,156
1606,20250122,6,12,38
1607,20250122,7,12,190
1608,20250122,8,12,71
1609,20250122,9,12,163
1610,20250122,10,12,51
1611,20250122,11,12,128
1612,20250122,12,12,92
1613,20250122,13,12,180
1614,20250122,14,12,147
1615,20250122,15,12,65
1616,20250122,16,12,153
1617,20250122,17,12,65
1618,20250122,18,12,77
1619,20250122,19,12,165
1620,20250122,20,12,178
1621,20250122,1,13,42
1622,20250122,2,13,173
1623,20250122,3,13,52
1624,20250122,4,13,120
1625,20250122,5,13,108
1626,20250122,6,13,71
1627,20250122,7,13,74
1628,20250122,8,13,36
1629,20250122,9,13,88
1630,20250122,10,13,177
1631,20250122,11,13,80
1632,20250122,12,13,195
1633,20250122,13,13,117
1634,20250122,14,13,56
1635,20250122,15,13,80
1636,20250122,16,13,107
1637,20250122,17,13,128
1638,20250122,18,13,83
1639,20250122,19,13,51
1640,20250122,20,13,35
1641,20250122,1,14,141
1642,20250122,2,14,183
1643,20250122,3,14,42
1644,20250122,4,14,71
1645,20250122,5,14,44
1646,20250122,6,14,133
1647,20250122,7,14,141
1648,20250122,8,14,152
1649,20250122,9,14,154
1650,20250122,10,14,164
1651,20250122,11,14,191
1652,20250122,12,14,48
1653,20250122,13,14,171
1654,20250122,14,14,196
1655,20250122,15,14,132
1656,20250122,16,14,168
1657,20250122,17,14,136
1658,20250122,18,14,146
1659,20250122,19,14,145
1660,20250122,20,14,75
1661,20250122,1,15,123
1662,20250122,2,15,173
1663,20250122,3,15,199
1664,20250122,4,15,44
1665,20250122,5,15,47
1666,20250122,6,15,63
1667,20250122,7,15,89
1668,20250122,8,15,176
1669,20250122,9,15,194
1670,20250122,10,15,124
1671,20250122,11,15,176
1672,20250122,12,15,101
1673,20250122,13,15,148
1674,20250122,14,15,162
1675,20250122,15,15,68
1676,20250122,16,15,111
1677,20250122,17,15,59
1678,20250122,18,15,182
1679,20250122,19,15,80
1680,20250122,20,15,118
1681,20250122,1,16,66
1682,20250122,2,16,113
1683,20250122,3,16,181
1684,20250122,4,16,162
1685,20250122,5,16,180
1686,20250122,6,16,124
1687,20250122,7,16,138
1688,20250122,8,16,173
1689,20250122,9,16,189
1690,20250122,10,16,146
1691,20250122,11,16,80
1692,20250122,12,16,136
1693,20250122,13,16,57
1694,20250122,14,16,165
1695,20250122,15,16,138
1696,20250122,16,16,72
1697,20250122,17,16,144
1698,20250122,18,16,57
1699,20250122,19,16,109
1700,20250122,20,16,96
1701,20250122,1,17,157
1702,20250122,2,17,181
1703,20250122,3,17,191
1704,20250122,4,17,183
1705,20250122,5,17,147
1706,20250122,6,17,112
1707,20250122,7,17,161
1708,20250122,8,17,128
1709,20250122,9,17,59
1710,20250122,10,17,173
1711,20250122,11,17,154
1712,20250122,12,17,191
1713,20250122,13,17,179
1714,20250122,14,17,95
1715,20250122,15,17,156
1716,20250122,16,17,133
1717,20250122,17,17,158
1718,20250122,18,17,125
1719,20250122,19,17,85
1720,20250122,20,17,118
1721,20250122,1,18,80
1722,20250122,2,18,153
1723,20250122,3,18,119
1724,20250122,4,18,116
1725,20250122,5,18,153
1726,20250122,6,18,84
1727,20250122,7,18,157
1728,20250122,8,18,168
1729,20250122,9,18,58
1730,20250122,10,18,70
1731,20250122,11,18,92
1732,20250122,12,18,163
1733,20250122,13,18,70
1734,20250122,14,18,71
1735,20250122,15,18,183
1736,20250122,16,18,103
1737,20250122,17,18,109
1738,20250122,18,18,126
1739,20250122,19,18,172
1740,20250122,20,18,105
1741,20250122,1,19,83
1742,20250122,2,19,131
1743,20250122,3,19,134
1744,20250122,4,19,70
1745,20250122,5,19,177
1746,20250122,6,19,55
1747,20250122,7,19,135
1748,20250122,8,19,136
1749,20250122,9,19,90
1750,20250122,10,19,188
1751,20250122,11,19,156
1752,20250122,12,19,119
1753,20250122,13,19,70
1754,20250122,14,19,167
1755,20250122,15,19,159
1756,20250122,16,19,132
1757,20250122,17,19,173
1758,20250122,18,19,35
1759,20250122,19,19,49
1760,20250122,20,19,167
1761,20250122,1,20,161
1762,20250122,2,20,32
1763,20250122,3,20,137
1764,20250122,4,20,97
1765,20250122,5,20,73
1766,20250122,6,20,125
1767,20250122,7,20,158
1768,20250122,8,20,131
1769,20250122,9,20,104
1770,20250122,10,20,82
1771,20250122,11,20,67
1772,20250122,12,20,157
1773,20250122,13,20,143
1774,20250122,14,20,69
1775,20250122,15,20,111
1776,20250122,16,20,99
1777,20250122,17,20,145
1778,20250122,18,20,88
1779,20250122,19,20,171
1780,20250122,20,20,174
1781,20250122,1,21,76
1782,20250122,2,21,144
1783,20250122,3,21,194
1784,20250122,4,21,30
1785,20250122,5,21,116
1786,20250122,6,21,125
1787,20250122,7,21,143
1788,20250122,8,21,189
1789,20250122,9,21,73
1790,20250122,10,21,43
1791,20250122,11,21,133
1792,20250122,12,21,126
1793,20250122,13,21,119
1794,20250122,14,21,133
1795,20250122,15,21,118
1796,20250122,16,21,69
1797,20250122,17,21,146
1798,20250122,18,21,106
1799,20250122,19,21,111
1800,20250122,20,21,147
1801,20250122,1,22,147
1802,20250122,2,22,173
1803,20250122,3,22,151
1804,20250122,4,22,94
1805,20250122,5,22,119
1806,20250122,6,22,157
1807,20250122,7,22,63
1808,20250122,8,22,93
1809,20250122,9,22,127
1810,20250122,10,22,144
1811,20250122,11,22,143
1812,20250122,12,22,150
1813,20250122,13,22,68
1814,20250122,14,22,49
1815,20250122,15,22,117
1816,20250122,16,22,139
1817,20250122,17,22,83
1818,20250122,18,22,182
1819,20250122,19,22,103
1820,20250122,20,22,61
1821,20250122,1,23,132
1822,20250122,2,23,142
1823,20250122,3,23,116
1824,20250122,4,23,61
1825,20250122,5,23,57
1826,20250122,6,23,132
1827,20250122,7,23,138
1828,20250122,8,23,85
1829,20250122,9,23,56
1830,20250122,10,23,146
1831,20250122,11,23,154
1832,20250122,12,23,54
1833,20250122,13,23,162
1834,20250122,14,23,145
1835,20250122,15,23,129
1836,20250122,16,23,140
1837,20250122,17,23,172
1838,20250122,18,23,161
1839,20250122,19,23,101
1840,20250122,20,23,124
1841,20250129,1,1,160
1842,20250129,2,1,78
1843,20250129,3,1,147
1844,20250129,4,1,98
1845,20250129,5,1,81
1846,20250129,6,1,85
1847,20250129,7,1,51
1848,20250129,8,1,96
1849,20250129,9,1,59
1850,20250129,10,1,184
1851,20250129,11,1,100
1852,20250129,12,1,87
1853,20250129,13,1,97
1854,20250129,14,1,105
1855,20250129,15,1,139
1856,20250129,16,1,46
1857,20250129,17,1,134
1858,20250129,18,1,195
1859,20250129,19,1,69
1860,20250129,20,1,52
1861,20250129,1,2,140
1862,20250129,2,2,152
1863,20250129,3,2,108
1864,20250129,4,2,165
1865,20250129,5,2,67
1866,20250129,6,2,101
1867,20250129,7,2,171
1868,20250129,8,2,168
1869,20250129,9,2,73
1870,20250129,10,2,77
1871,20250129,11,2,102
1872,20250129,12,2,71
1873,20250129,13,2,53
1874,20250129,14,2,113
1875,20250129,15,2,97
1876,20250129,16,2,173
1877,20250129,17,2,137
1878,20250129,18,2,108
1879,20250129,19,2,169
1880,20250129,20,2,108
1881,20250129,1,3,176
1882,20250129,2,3,99
1883,20250129,3,3,59
1884,20250129,4,3,178
1885,20250129,5,3,100
1886,20250129,6,3,187
1887,20250129,7,3,162
1888,20250129,8,3,152
1889,20250129,9,3,115
1890,20250129,10,3,126
1891,20250129,11,3,67
1892,20250129,12,3,73
1893,20250129,13,3,174
1894,20250129,14,3,176
1895,20250129,15,3,120
1896,20250129,16,3,137
1897,20250129,17,3,112
1898,20250129,18,3,95
1899,20250129,19,3,79
1900,20250129,20,3,187
1901,20250129,1,4,163
1902,20250129,2,4,75
1903,20250129,3,4,98
1904,20250129,4,4,124
1905,20250129,5,4,146
1906,20250129,6,4,187
1907,20250129,7,4,149
1908,20250129,8,4,86
1909,20250129,9,4,135
1910,20250129,10,4,104
1911,20250129,11,4,87
1912,20250129,12,4,144
1913,20250129,13,4,159
1914,20250129,14,4,133
1915,20250129,15,4,58
1916,20250129,16,4,43
1917,20250129,17,4,107
1918,20250129,18,4,187
1919,20250129,19,4,180
1920,20250129,20,4,94
1921,20250129,1,5,127
1922,20250129,2,5,83
1923,20250129,3,5,43
1924,20250129,4,5,48
1925,20250129,5,5,92
1926,20250129,6,5,73
1927,20250129,7,5,53
1928,20250129,8,5,111
1929,20250129,9,5,140
1930,20250129,10,5,156
1931,20250129,11,5,196
1932,20250129,12,5,44
1933,20250129,13,5,132
1934,20250129,14,5,67
1935,20250129,15,5,155
1936,20250129,16,5,61
1937,20250129,17,5,117
1938,20250129,18,5,118
1939,20250129,19,5,140
1940,20250129,20,5,123
1941,20250129,1,6,102
1942,20250129,2,6,140
1943,20250129,3,6,136
1944,20250129,4,6,89
1945,20250129,5,6,129
1946,20250129,6,6,155
1947,20250129,7,6,97
1948,20250129,8,6,48
1949,20250129,9,6,104
1950,20250129,10,6,163
1951,20250129,11,6,33
1952,20250129,12,6,81
1953,20250129,13,6,166
1954,20250129,14,6,135
1955,20250129,15,6,177
1956,20250129,16,6,56
1957,20250129,17,6,130
1958,20250129,18,6,138
1959,20250129,19,6,188
1960,20250129,20,6,123
1961,20250129,1,7,134
1962,20250129,2,7,48
1963,20250129,3,7,87
1964,20250129,4,7,135
1965,20250129,5,7,119
1966,20250129,6,7,184
1967,20250129,7,7,157
1968,20250129,8,7,76
1969,20250129,9,7,141
1970,20250129,10,7,187
1971,20250129,11,7,62
1972,20250129,12,7,93
1973,20250129,13,7,193
1974,20250129,14,7,165
1975,20250129,15,7,124
1976,20250129,16,7,44
1977,20250129,17,7,94
1978,20250129,18,7,181
1979,20250129,19,7,189
1980,20250129,20,7,124
1981,20250129,1,8,169
1982,20250129,2,8,132
1983,20250129,3,8,140
1984,20250129,4,8,134
1985,20250129,5,8,186
1986,20250129,6,8,115
1987,20250129,7,8,97
1988,20250129,8,8,144
1989,20250129,9,8,153
1990,20250129,10,8,133
1991,20250129,11,8,133
1992,20250129,12,8,190
1993,20250129,13,8,63
1994,20250129,14,8,199
1995,20250129,15,8,103
1996,20250129,16,8,72
1997,20250129,17,8,70
1998,20250129,18,8,106
1999,20250129,19,8,40
2000,20250129,20,8,145
2001,20250129,1,9,88
2002,20250129,2,9,141
2003,20250129,3,9,122
2004,20250129,4,9,118
2005,20250129,5,9,77
2006,20250129,6,9,162
2007,20250129,7,9,65
2008,20250129,8,9,47
2009,20250129,9,9,140
2010,20250129,10,9,177
2011,20250129,11,9,176
2012,20250129,12,9,80
2013,20250129,13,9,161
2014,20250129,14,9,174
2015,20250129,15,9,169
2016,20250129,16,9,84
2017,20250129,17,9,141
2018,20250129,18,9,128
2019,20250129,19,9,69
2020,20250129,20,9,165
2021,20250129,1,10,92
